Trial		Time		S		E		ES		P
1		28.5192		626		9		91		283
1		28.5269		626		10		90		284
1		28.5306		627		11		89		284
1		28.559		626		10		90		284
1		28.5937		626		11		89		285
1		28.6673		626		12		88		286
1		28.6781		625		11		89		286
1		28.7187		624		10		90		286
1		28.7233		623		9		91		286
1		28.7383		623		10		90		287
1		28.8045		623		11		89		288
1		28.895		622		10		90		288
1		28.9259		621		9		91		288
1		28.939		620		8		92		288
1		28.965		620		9		91		289
1		28.975		619		8		92		289
1		29.0199		618		7		93		289
1		29.0999		618		8		92		290
1		29.1998		618		9		91		291
1		29.2036		618		10		90		292
1		29.2078		619		11		89		292
1		29.2131		618		10		90		292
1		29.2251		617		9		91		292
1		29.2289		616		8		92		292
1		29.2951		617		9		91		292
1		29.3603		617		10		90		293
1		29.3733		617		11		89		294
1		29.3893		616		10		90		294
1		29.4017		615		9		91		294
1		29.4131		616		10		90		294
1		29.4423		617		11		89		294
1		29.4614		616		10		90		294
1		29.5853		617		11		89		294
1		29.5941		616		10		90		294
1		29.6915		617		11		89		294
1		29.6945		616		10		90		294
1		29.7496		617		11		89		294
1		29.8051		617		12		88		295
1		29.8206		618		13		87		295
1		29.8776		617		12		88		295
1		29.9647		616		11		89		295
1		30.0305		615		10		90		295
1		30.0586		615		11		89		296
1		30.1381		614		10		90		296
1		30.146		614		11		89		297
1		30.1882		613		10		90		297
1		30.2487		612		9		91		297
1		30.2701		611		8		92		297
1		30.3498		612		9		91		297
1		30.3802		611		8		92		297
1		30.4312		610		7		93		297
1		30.4421		610		8		92		298
1		30.4728		609		7		93		298
1		30.5397		609		8		92		299
1		30.5447		610		9		91		299
1		30.5971		609		8		92		299
1		30.6615		608		7		93		299
1		30.6651		609		8		92		299
1		31.0426		609		9		91		300
1		31.0617		608		8		92		300
1		31.1729		608		9		91		301
1		31.2185		608		10		90		302
1		31.2738		608		11		89		303
1		31.2973		607		10		90		303
1		31.3694		606		9		91		303
1		31.4937		605		8		92		303
1		31.555		604		7		93		303
1		31.5875		604		8		92		304
1		31.6679		604		9		91		305
1		31.6781		603		8		92		305
1		31.7078		602		7		93		305
1		31.7298		603		8		92		305
1		31.7493		602		7		93		305
1		31.8848		602		8		92		306
1		31.8983		602		9		91		307
1		31.9232		603		10		90		307
1		31.9557		602		9		91		307
1		31.9599		603		10		90		307
1		31.9839		603		11		89		308
1		31.9874		602		10		90		308
1		32.0062		601		9		91		308
1		32.1217		602		10		90		308
1		32.1619		602		11		89		309
1		32.165		601		10		90		309
1		32.2113		600		9		91		309
1		32.328		601		10		90		309
1		32.4082		600		9		91		309
1		32.4165		599		8		92		309
1		32.4224		600		9		91		309
1		32.4523		600		10		90		310
1		32.4927		601		11		89		310
1		32.5025		600		10		90		310
1		32.5275		601		11		89		310
1		32.5643		601		12		88		311
1		32.6034		600		11		89		311
1		32.6042		599		10		90		311
1		32.6166		599		11		89		312
1		32.6644		598		10		90		312
1		32.6969		598		11		89		313
1		32.7114		597		10		90		313
1		32.7894		596		9		91		313
1		32.8362		596		10		90		314
1		32.8765		595		9		91		314
1		32.9284		595		10		90		315
1		33.0913		595		11		89		316
1		33.1528		596		12		88		316
1		33.1722		595		11		89		316
1		33.1921		594		10		90		316
1		33.287		593		9		91		316
1		33.3874		593		10		90		317
1		33.4202		592		9		91		317
1		33.4516		591		8		92		317
1		33.5504		591		9		91		318
1		33.5952		592		10		90		318
1		33.6402		591		9		91		318
1		33.6564		590		8		92		318
1		33.6691		591		9		91		318
1		33.6951		591		10		90		319
1		33.7382		590		9		91		319
1		33.7851		590		10		90		320
1		33.7858		590		11		89		321
1		33.7909		589		10		90		321
1		33.8544		590		11		89		321
1		33.8756		590		12		88		322
1		33.9222		589		11		89		322
1		34.0093		589		12		88		323
1		34.0461		588		11		89		323
1		34.0617		587		10		90		323
1		34.0902		586		9		91		323
1		34.1038		585		8		92		323
1		34.1205		585		9		91		324
1		34.1344		586		10		90		324
1		34.2019		587		11		89		324
1		34.2211		586		10		90		324
1		34.2235		585		9		91		324
1		34.2245		585		10		90		325
1		34.2642		585		11		89		326
1		34.2658		584		10		90		326
1		34.3381		583		9		91		326
1		34.3948		582		8		92		326
1		34.4872		582		9		91		327
1		34.5659		582		10		90		328
1		34.6951		581		9		91		328
1		34.715		582		10		90		328
1		34.8076		581		9		91		328
1		34.8175		581		10		90		329
1		34.8422		582		11		89		329
1		34.8435		581		10		90		329
1		34.9254		582		11		89		329
1		34.9294		582		12		88		330
1		34.9649		581		11		89		330
1		34.983		580		10		90		330
1		35.1099		579		9		91		330
1		35.1258		578		8		92		330
1		35.1565		577		7		93		330
1		35.2258		576		6		94		330
1		35.2902		577		7		93		330
1		35.3154		576		6		94		330
1		35.3245		577		7		93		330
1		35.3787		576		6		94		330
1		35.4287		576		7		93		331
1		35.4473		575		6		94		331
1		35.4484		574		5		95		331
1		35.5129		575		6		94		331
1		35.5577		575		7		93		332
1		35.5825		576		8		92		332
1		35.5996		576		9		91		333
1		35.6066		575		8		92		333
1		35.6233		576		9		91		333
1		35.6245		577		10		90		333
1		35.6488		577		11		89		334
1		35.6885		576		10		90		334
1		35.7632		575		9		91		334
1		35.8684		575		10		90		335
1		35.8703		575		11		89		336
1		35.9671		574		10		90		336
1		36.0111		574		11		89		337
1		36.0464		573		10		90		337
1		36.1012		572		9		91		337
1		36.131		572		10		90		338
1		36.1707		571		9		91		338
1		36.1922		570		8		92		338
1		36.2168		571		9		91		338
1		36.2605		570		8		92		338
1		36.2687		571		9		91		338
1		36.3001		570		8		92		338
1		36.4169		570		9		91		339
1		36.4871		570		10		90		340
1		36.6186		570		11		89		341
1		36.6442		569		10		90		341
1		36.708		569		11		89		342
1		36.7198		568		10		90		342
1		36.7552		567		9		91		342
1		36.7883		568		10		90		342
1		36.8098		567		9		91		342
1		36.8575		568		10		90		342
1		36.9845		567		9		91		342
1		37.0637		568		10		90		342
1		37.1891		567		9		91		342
1		37.287		568		10		90		342
1		37.3049		567		9		91		342
1		37.3444		566		8		92		342
1		37.3478		567		9		91		342
1		37.4536		566		8		92		342
1		37.4951		567		9		91		342
1		37.5634		566		8		92		342
1		37.6622		565		7		93		342
1		37.6885		564		6		94		342
1		37.691		565		7		93		342
1		37.7067		564		6		94		342
1		37.8144		563		5		95		342
1		37.8149		563		6		94		343
1		37.8307		563		7		93		344
1		37.8634		564		8		92		344
1		37.8879		564		9		91		345
1		37.946		565		10		90		345
1		37.9873		564		9		91		345
1		38.0178		563		8		92		345
1		38.1558		563		9		91		346
1		38.218		562		8		92		346
1		38.2419		561		7		93		346
1		38.2465		560		6		94		346
1		38.2473		559		5		95		346
1		38.2543		559		6		94		347
1		38.2953		559		7		93		348
1		38.36		559		8		92		349
1		38.3664		558		7		93		349
1		38.3906		559		8		92		349
1		38.4722		559		9		91		350
1		38.5056		558		8		92		350
1		38.5064		559		9		91		350
1		38.5759		560		10		90		350
1		38.5759		559		9		91		350
1		38.5889		560		10		90		350
1		38.6547		559		9		91		350
1		38.6836		558		8		92		350
1		38.6988		558		9		91		351
1		38.718		557		8		92		351
1		38.7189		557		9		91		352
1		38.8594		557		10		90		353
1		38.8608		557		11		89		354
1		38.8621		557		12		88		355
1		38.8812		556		11		89		355
1		38.9446		557		12		88		355
1		38.9528		556		11		89		355
1		38.9656		556		12		88		356
1		38.9848		556		13		87		357
1		39.0209		555		12		88		357
1		39.1335		554		11		89		357
1		39.1566		553		10		90		357
1		39.1959		554		11		89		357
1		39.2		554		12		88		358
1		39.248		554		13		87		359
1		39.2679		554		14		86		360
1		39.3567		553		13		87		360
1		39.4387		552		12		88		360
1		39.4853		551		11		89		360
1		39.5228		551		12		88		361
1		39.5554		551		13		87		362
1		39.6282		550		12		88		362
1		39.6395		551		13		87		362
1		39.6872		551		14		86		363
1		39.77		550		13		87		363
1		39.7921		549		12		88		363
1		39.8551		548		11		89		363
1		39.9064		547		10		90		363
1		39.9553		547		11		89		364
1		39.9756		548		12		88		364
1		39.9804		547		11		89		364
1		39.9805		548		12		88		364
1		39.9805		549		13		87		364
1		40.0672		548		12		88		364
1		40.1117		547		11		89		364
1		40.2184		548		12		88		364
1		40.2475		548		13		87		365
1		40.2499		549		14		86		365
1		40.2941		549		15		85		366
1		40.3076		549		16		84		367
1		40.3366		550		17		83		367
1		40.3484		550		18		82		368
1		40.37		549		17		83		368
1		40.3764		549		18		82		369
1		40.399		548		17		83		369
1		40.4654		547		16		84		369
1		40.4929		547		17		83		370
1		40.5194		547		18		82		371
1		40.5327		546		17		83		371
1		40.5771		546		18		82		372
1		40.6241		545		17		83		372
1		40.643		546		18		82		372
1		40.691		546		19		81		373
1		40.6938		545		18		82		373
1		40.7751		544		17		83		373
1		40.786		543		16		84		373
1		40.8025		542		15		85		373
1		40.8121		541		14		86		373
1		40.8541		541		15		85		374
1		40.9612		540		14		86		374
1		41.0544		540		15		85		375
1		41.0789		539		14		86		375
1		41.2216		539		15		85		376
1		41.2237		538		14		86		376
1		41.2457		537		13		87		376
1		41.3227		536		12		88		376
1		41.3318		536		13		87		377
1		41.3334		536		14		86		378
1		41.3497		537		15		85		378
1		41.3919		537		16		84		379
1		41.4195		536		15		85		379
1		41.4438		537		16		84		379
1		41.4502		537		17		83		380
1		41.4569		537		18		82		381
1		41.4963		537		19		81		382
1		41.5138		536		18		82		382
1		41.6116		535		17		83		382
1		41.7041		535		18		82		383
1		41.7754		534		17		83		383
1		41.8256		533		16		84		383
1		41.9043		533		17		83		384
1		41.9139		532		16		84		384
1		41.9377		533		17		83		384
1		41.9453		532		16		84		384
1		41.9493		531		15		85		384
1		41.961		530		14		86		384
1		42.022		530		15		85		385
1		42.0384		529		14		86		385
1		42.0615		530		15		85		385
1		42.081		529		14		86		385
1		42.1071		528		13		87		385
1		42.1639		528		14		86		386
1		42.248		527		13		87		386
1		42.3397		526		12		88		386
1		42.3506		525		11		89		386
1		42.3671		526		12		88		386
1		42.4086		525		11		89		386
1		42.4291		524		10		90		386
1		42.4347		525		11		89		386
1		42.4364		524		10		90		386
1		42.4798		524		11		89		387
1		42.5068		525		12		88		387
1		42.5402		524		11		89		387
1		42.6		523		10		90		387
1		42.6088		523		11		89		388
1		42.6496		524		12		88		388
1		42.6676		524		13		87		389
1		42.6928		524		14		86		390
1		42.7479		523		13		87		390
1		42.8464		523		14		86		391
1		42.8833		522		13		87		391
1		42.8888		522		14		86		392
1		42.9042		522		15		85		393
1		42.9622		521		14		86		393
1		43.0101		521		15		85		394
1		43.0784		521		16		84		395
1		43.0796		520		15		85		395
1		43.0919		519		14		86		395
1		43.1398		518		13		87		395
1		43.1553		517		12		88		395
1		43.1716		518		13		87		395
1		43.2301		518		14		86		396
1		43.2371		517		13		87		396
1		43.2904		518		14		86		396
1		43.3392		517		13		87		396
1		43.3926		517		14		86		397
1		43.4016		516		13		87		397
1		43.4019		517		14		86		397
1		43.4165		517		15		85		398
1		43.4252		516		14		86		398
1		43.4626		516		15		85		399
1		43.4881		515		14		86		399
1		43.5936		515		15		85		400
1		43.5996		516		16		84		400
1		43.6181		515		15		85		400
1		43.725		515		16		84		401
1		43.7699		514		15		85		401
1		43.8069		514		16		84		402
1		43.8079		515		17		83		402
1		43.8686		515		18		82		403
1		43.9138		514		17		83		403
1		44.0004		513		16		84		403
1		44.0195		513		17		83		404
1		44.0527		512		16		84		404
1		44.0651		512		17		83		405
1		44.0808		511		16		84		405
1		44.1458		512		17		83		405
1		44.1485		511		16		84		405
1		44.1528		510		15		85		405
1		44.1665		509		14		86		405
1		44.1875		508		13		87		405
1		44.2691		507		12		88		405
1		44.3734		507		13		87		406
1		44.3778		507		14		86		407
1		44.378		506		13		87		407
1		44.4399		506		14		86		408
1		44.4566		505		13		87		408
1		44.4647		504		12		88		408
1		44.5265		504		13		87		409
1		44.5511		503		12		88		409
1		44.57		503		13		87		410
1		44.6756		503		14		86		411
1		44.6774		502		13		87		411
1		44.7186		501		12		88		411
1		44.7205		500		11		89		411
1		44.7472		501		12		88		411
1		44.7522		501		13		87		412
1		44.8014		502		14		86		412
1		44.8901		501		13		87		412
1		44.9002		502		14		86		412
1		44.9828		502		15		85		413
1		45.0301		503		16		84		413
1		45.0498		503		17		83		414
1		45.0513		502		16		84		414
1		45.082		501		15		85		414
1		45.1201		502		16		84		414
1		45.1494		502		17		83		415
1		45.1591		501		16		84		415
1		45.1754		500		15		85		415
1		45.1783		500		16		84		416
1		45.1797		499		15		85		416
1		45.1822		498		14		86		416
1		45.1982		498		15		85		417
1		45.204		497		14		86		417
1		45.2862		496		13		87		417
1		45.2936		496		14		86		418
1		45.297		495		13		87		418
1		45.3111		494		12		88		418
1		45.3409		495		13		87		418
1		45.3819		496		14		86		418
1		45.3951		496		15		85		419
1		45.4302		495		14		86		419
1		45.5417		495		15		85		420
1		45.5564		494		14		86		420
1		45.6421		493		13		87		420
1		45.6959		492		12		88		420
1		45.7624		492		13		87		421
1		45.7966		491		12		88		421
1		45.8262		490		11		89		421
1		45.8281		489		10		90		421
1		45.8486		490		11		89		421
1		45.9233		491		12		88		421
1		45.9423		490		11		89		421
1		45.9528		491		12		88		421
1		45.9659		491		13		87		422
1		45.9819		491		14		86		423
1		45.9825		492		15		85		423
1		45.9842		492		16		84		424
1		45.991		492		17		83		425
1		46.0223		492		18		82		426
1		46.0731		491		17		83		426
1		46.095		490		16		84		426
1		46.1175		491		17		83		426
1		46.1222		490		16		84		426
1		46.2284		489		15		85		426
1		46.2309		489		16		84		427
1		46.2596		488		15		85		427
1		46.3607		489		16		84		427
1		46.4021		488		15		85		427
1		46.4169		488		16		84		428
1		46.4329		487		15		85		428
1		46.4597		488		16		84		428
1		46.5083		488		17		83		429
1		46.5398		488		18		82		430
1		46.5668		487		17		83		430
1		46.5816		487		18		82		431
1		46.5901		486		17		83		431
1		46.6119		486		18		82		432
1		46.6588		485		17		83		432
1		46.6606		485		18		82		433
1		46.6864		484		17		83		433
1		46.6973		484		18		82		434
1		46.7248		484		19		81		435
1		46.7649		483		18		82		435
1		46.7995		484		19		81		435
1		46.8946		484		20		80		436
1		47.0063		484		21		79		437
1		47.0068		485		22		78		437
1		47.034		486		23		77		437
1		47.0347		485		22		78		437
1		47.0808		486		23		77		437
1		47.0884		485		22		78		437
1		47.0908		485		23		77		438
1		47.1104		484		22		78		438
1		47.1235		483		21		79		438
1		47.1316		482		20		80		438
1		47.1506		481		19		81		438
1		47.1625		480		18		82		438
1		47.1956		480		19		81		439
1		47.2008		479		18		82		439
1		47.2415		480		19		81		439
1		47.3201		479		18		82		439
1		47.3256		478		17		83		439
1		47.3546		477		16		84		439
1		47.4608		477		17		83		440
1		47.5031		477		18		82		441
1		47.5414		477		19		81		442
1		47.5549		477		20		80		443
1		47.5607		477		21		79		444
1		47.5667		476		20		80		444
1		47.5668		475		19		81		444
1		47.5795		474		18		82		444
1		47.6659		475		19		81		444
1		47.6715		476		20		80		444
1		47.6802		475		19		81		444
1		47.7544		475		20		80		445
1		47.7785		474		19		81		445
1		47.7971		473		18		82		445
1		47.8074		472		17		83		445
1		47.8427		472		18		82		446
1		47.8734		471		17		83		446
1		47.9147		470		16		84		446
1		47.9158		469		15		85		446
1		47.9172		469		16		84		447
1		47.9662		468		15		85		447
1		47.997		467		14		86		447
1		48.0088		468		15		85		447
1		48.0395		468		16		84		448
1		48.0811		468		17		83		449
1		48.0989		469		18		82		449
1		48.1031		468		17		83		449
1		48.1478		467		16		84		449
1		48.2304		466		15		85		449
1		48.2477		466		16		84		450
1		48.2632		466		17		83		451
1		48.2655		466		18		82		452
1		48.2906		465		17		83		452
1		48.3985		464		16		84		452
1		48.4121		463		15		85		452
1		48.4352		462		14		86		452
1		48.4887		463		15		85		452
1		48.5374		464		16		84		452
1		48.5833		463		15		85		452
1		48.596		463		16		84		453
1		48.7172		462		15		85		453
1		48.7322		461		14		86		453
1		48.7847		460		13		87		453
1		48.802		461		14		86		453
1		48.8093		461		15		85		454
1		48.8544		461		16		84		455
1		48.8996		460		15		85		455
1		48.9977		460		16		84		456
1		49.0246		459		15		85		456
1		49.0672		459		16		84		457
1		49.1282		459		17		83		458
1		49.152		458		16		84		458
1		49.1759		458		17		83		459
1		49.2317		458		18		82		460
1		49.2972		457		17		83		460
1		49.3752		456		16		84		460
1		49.3773		456		17		83		461
1		49.3967		455		16		84		461
1		49.4553		454		15		85		461
1		49.4685		453		14		86		461
1		49.5153		452		13		87		461
1		49.5295		451		12		88		461
1		49.5317		450		11		89		461
1		49.5504		449		10		90		461
1		49.5654		448		9		91		461
1		49.5873		447		8		92		461
1		49.612		446		7		93		461
1		49.7507		447		8		92		461
1		49.9424		448		9		91		461
1		49.9494		448		10		90		462
1		49.971		447		9		91		462
1		50.0205		447		10		90		463
2		0		1000		100		0		0
2		0.000540305		999		99		1		0
2		0.00619073		998		98		2		0
2		0.0106597		997		97		3		0
2		0.0195386		996		96		4		0
2		0.0242542		995		95		5		0
2		0.0356642		994		94		6		0
2		0.0409656		993		93		7		0
2		0.0451627		992		92		8		0
2		0.0468568		991		91		9		0
2		0.0502057		990		90		10		0
2		0.0663014		989		89		11		0
2		0.0670407		988		88		12		0
2		0.0725117		987		87		13		0
2		0.0738467		986		86		14		0
2		0.0772293		985		85		15		0
2		0.0781627		984		84		16		0
2		0.0792982		983		83		17		0
2		0.0816119		982		82		18		0
2		0.0864957		981		81		19		0
2		0.0890383		980		80		20		0
2		0.0895026		979		79		21		0
2		0.0899309		978		78		22		0
2		0.0913414		977		77		23		0
2		0.0917738		976		76		24		0
2		0.0919156		975		75		25		0
2		0.0927923		974		74		26		0
2		0.10118		973		73		27		0
2		0.102618		972		72		28		0
2		0.103497		971		71		29		0
2		0.126168		970		70		30		0
2		0.138075		969		69		31		0
2		0.141709		968		68		32		0
2		0.144906		967		67		33		0
2		0.157068		966		66		34		0
2		0.169339		965		65		35		0
2		0.178969		964		64		36		0
2		0.179904		963		63		37		0
2		0.183117		963		64		36		1
2		0.18607		962		63		37		1
2		0.187909		961		62		38		1
2		0.18837		960		61		39		1
2		0.204208		959		60		40		1
2		0.225283		958		59		41		1
2		0.226743		957		58		42		1
2		0.235736		956		57		43		1
2		0.236103		955		56		44		1
2		0.245018		954		55		45		1
2		0.2543		955		56		44		1
2		0.254676		954		55		45		1
2		0.257127		953		54		46		1
2		0.259643		952		53		47		1
2		0.264447		951		52		48		1
2		0.280332		950		51		49		1
2		0.283718		950		52		48		2
2		0.295516		950		53		47		3
2		0.297459		949		52		48		3
2		0.309523		948		51		49		3
2		0.318525		947		50		50		3
2		0.321399		946		49		51		3
2		0.330715		945		48		52		3
2		0.332729		944		47		53		3
2		0.333936		943		46		54		3
2		0.349057		942		45		55		3
2		0.356298		941		44		56		3
2		0.380178		940		43		57		3
2		0.382209		939		42		58		3
2		0.402723		938		41		59		3
2		0.434302		937		40		60		3
2		0.439552		936		39		61		3
2		0.440649		935		38		62		3
2		0.445312		934		37		63		3
2		0.450393		933		36		64		3
2		0.459217		932		35		65		3
2		0.469062		932		36		64		4
2		0.490067		931		35		65		4
2		0.49118		930		34		66		4
2		0.507217		929		33		67		4
2		0.537443		928		32		68		4
2		0.576929		927		31		69		4
2		0.579551		926		30		70		4
2		0.579554		925		29		71		4
2		0.595996		925		30		70		5
2		0.658861		924		29		71		5
2		0.662075		923		28		72		5
2		0.674046		922		27		73		5
2		0.716994		921		26		74		5
2		0.724416		920		25		75		5
2		0.727397		919		24		76		5
2		0.733368		920		25		75		5
2		0.760664		919		24		76		5
2		0.805484		918		23		77		5
2		0.808253		917		22		78		5
2		0.834866		916		21		79		5
2		0.841001		917		22		78		5
